reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
9e801fc2-9d6d-49fb-b571-33fcabc2f318,DEK NABILA CHANEL,https://play-lh.googleusercontent.com/a-/ALV-UjWERKzHNWqgKE9QcB-CFxN6kGVY25FVo_ZrGcl_moop-CqgJAo,Aq udah beberapa kali daftar tapi gagal terus.. Payah kali daftarnya.. Masak disuruh telpon call center lagi.. Padahal semua data qu sudah benar.. Ribet banget.. Beda sama aplikasi sebelah,1,0,,2021-12-04 18:57:34,"Hi Sobat LINE Bank, Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk pengecekan lebih lanjut, silakan informasikan kendala kamu melalui e-mail ke help@linebank.co.id ya :)",2021-12-06 05:04:55,
3be8242f-2077-4122-bf00-4bac21ad74d7,Yahya Kaslana,https://play-lh.googleusercontent.com/a-/ALV-UjVG04V2OrkkUZq116rFZoEoGZNTEAaqVZf9L4rKtF_jYEho-tTs,Tolong ganti login password menjadi pilihan pin dan sidik jari dipencet dulu biar muncul sebagai pilihan. Dan buat fitur tarik tunai menjadi free beberapa kali perbulan kalau tidak sudah gaada alasan untuk pakai bank ini lagi,2,4,2.3.45,2025-01-02 10:47:01,Hi Sobat LINE Bank! Mohon maaf atas ketidaknyamanannya. Terima kasih untuk saran yang diberikan akan kami sampaikan kepada tim LINE Bank by Hana Bank untuk peningkatan kualitas layanan kami dan kenyamanan bertransaksi nya. ^LA,2025-02-21 02:24:45,2.3.45
84586556-d456-429d-bde3-060229bfcb0b,Dorothea Alexandra Manuputty,https://play-lh.googleusercontent.com/a-/ALV-UjX-ifz3J7W5KoF5HuTkvN-1QBrDAOUfVJzZ0oyTPCYNT_P4QCOe6Q,"Hana Bank bagus dan baik banget, baru kali ini ada bank yg ga mengenakan biaya admin, transaksi nya mudah, terus proses pembukaan rekening nya ceper banget dan kartu sampai dalam 2 hari, cs nya ramah dan ga pakai ribet, mantap deeh, sukaaa😍",5,65,1.1.5,2021-10-19 08:45:32,,,1.1.5
c7db77e5-341b-46d6-b83a-5aaf001588e2,Alesha bea Argani,https://play-lh.googleusercontent.com/a/ACg8ocKcAC-3G5KihxWaP_jw4I5jNQZBBOWDS_knoHBk0hPL8B-eKQ=mo,"Sumpah jelek bngt parah udh coba berkali-kali buat gabisa"" padahal udah sesuai alamat KTP priksa data"" ga recommended udah tanya lewat Ig resmi respon ga membantu sama sekali alamat sudah benar padahal buka bank lain bisa masa ini dibilang harus ke dukcapil ngadu juga gaada solusi jelek parah udah gitu bikin hp nge bug lemot LG",1,1,1.0.6,2021-06-26 08:32:39,"Hi Sobat LINE Bank,
Terima kasih atas feedback yang kamu berikan dan mohon maaf atas ketidaknyamanannya. Untuk memastikan pembukaan rekening kamu berjalan lancar, mohon untuk melakukan pengecekan ulang pada data pribadi kakak ya kemudian coba kembali. Jika kakak masih mengalami kendala yang sama, silakan hubungi Call Hana 1500021 :)",2021-06-29 07:32:12,1.0.6
67caefb2-0a7e-471b-8310-db1fa308f349,Rudi Rudi,https://play-lh.googleusercontent.com/a-/ALV-UjW5OVg_pP-r4c0FnINF2b8ff4U0iYVMCbkRnC-D30N1d2Bz8mcI,"Awalnya bagus banget dan terasa beda sm yg lain transaksi tdk ada batasan, setelah upgrade dibatasi 25x, dah nggak ada bedanya sm yg lain. Awalnya bintang sekrg Bintang 2 aja cukup, kalo mau beda usahakan isi saldo bisa dari indomart atau alfamart biar ada kelebihan dibanding lainnya",2,176,2.1.4,2022-04-14 16:09:49,"Hai Sobat LINE Bank! Untuk meningkatkan layanan dan terus memberikan inovasi terbaru agar mempermudah kegiatan ngebank #CaraLain kamu, maka LINE Bank melakukan pembaruan ketentuan limit bebas biaya transaksi. Namun, jangan khawatir LINE Bank memastikan pembaruan ini mencukupi kebutuhan transaksi setiap bulannya. Salam #CaraLain",2022-04-22 01:49:19,2.1.4
19090f8c-f153-4eba-900a-1039cd955082,Ais Channel,https://play-lh.googleusercontent.com/a-/ALV-UjUAyBMIhLpYUPBM0ulBKD61mQ7SgkMAnXJYY2B46ZGip2aEt-Z4,"Salah satu bank digital yang terbaik menurut saya. Hanya saja mungkin akan berubah karena kami yang hidup di desa, jauh dari atm biasa ke merchant untuk transfer dan cek saldo tidak bisa lagi menikmati gratis atau akan di kenakan biaya.",5,1,,2023-05-26 09:55:51,"Hi Sobat LINE Bank! Terima kasih sudah menggunakan LINE Bank! :) Jangan lupa ajak keluarga dan teman kamu untuk menggunakan LINE Bank juga ya :)
",2023-05-29 04:02:40,
87a26925-bc79-4762-8af3-8bf079c202f7,Al Algenza,https://play-lh.googleusercontent.com/a-/ALV-UjX4VFk8IPbH9zTOm5PSu6myisyaXpsow434Nt7vr_-_5mWpMIg,Aplikasi line bank memang semua sudah sangat bagus dan banyak kemajuan tapi hanya 1 yang saya sangat kecewa tentang pengiriman kartu debitnya tidak bisah sampai ke area Maluku dan tidak sama di dengan bank* yang lain saya mohon🙏🙏 untuk ke depannya pengiriman kartu debit bisah sampai ke area maluku kalau sudah terpenuhi saya langsung kasih full bintang Terimakasih,3,0,,2022-04-17 16:37:01,,,
b9f4216d-d8e5-4e32-8145-939d3a33a5fb,Feby Yanti,https://play-lh.googleusercontent.com/a-/ALV-UjU4QGpekwaXwXekXz5akAIgmpvm-QEyDJErg9o47i-uHMAzpBJM,"Aplikasinya error terus. Saya mau daftar rek baru tdk bisa terus, katanya data tdk benar. Padahal saya memakai data yg sama untuk membuka rek di bank lain dan tdk ada kendala. CS via WhatsApp kurang membantu kendala yg dialami customer. Terlalu memaksa untuk menyudahi obrolan dengan langsung mengirim pesan template yang membuat obrolan jadi rancu. Mohon ditindak lanjuti dibagian call hana officer (CS) agar tidak semaunya. Saya benar-benar kecewa dengan pelayanan line bank. Sangat kecewa. Bad👎🏻",1,22,2.2.68,2023-11-19 13:50:48,"Hi Sobat LINE Bank, mohon maaf atas ketidaknyamanannya, untuk keluhan aplikasi Kakak dapat menghubungi layanan email ke help@linebank.co.id ya :)",2024-01-19 07:27:42,2.2.68
6e82d491-a25e-441e-8208-6565fb21b6e8,Wong Ndeso,https://play-lh.googleusercontent.com/a/ACg8ocL0mpydQou8KndqwCKIVFT627K9BQiQJvPzaC_LJ7Qgwpcwwg=mo,"Masih banyak bank swasta lain yang bikin rekening online tanpa ke bank itu mudah. Bikin password transaksi itu kan kemauan kita kenapa lu bikin aturan sesuka lu gak boleh ini itu? Gua anggep lu yg butuh nasabah, bukan gua yg butuh bikin rekening.",1,1,,2022-05-17 11:26:46,HI Sobat LINE Bank! Mohon maaf atas ketidaknyamanan yang kamu alami. Ke depannya tim kami akan senantiasa melakukan optimalisasi terhadap aplikasi kami. Mohon ditunggu ya Kak untuk pembaharuan fitur-fitur LINE Bank. Salam #Caralain.,2022-05-18 03:06:39,
e05e8481-9c03-4697-91d1-1b96e6598467,Alsya Widarma,https://play-lh.googleusercontent.com/a-/ALV-UjVQ2OvQU-FeT-lougMHjG7AHSQcrBr0YeqB3y5feSXjhx57Yz5LIg,"sampai sekarang bikin rekeningnya ga bisa terus, kendala di Liveness, disuruh mengulang berkali² tetap tidak bisa dengan pemberitahuan gagal mendeteksi wajah anda dan meminta untuk mengulang, padahal kamera dan pencahayaan saya sudah bagus",3,4,2.3.42,2024-12-01 05:12:37,Hi Sobat LINE Bank! Mohon maaf atas ketidaknyamanannya. Kami akan berusaha memberikan kemudahan dan kenyamanan bertransaksi di aplikasi LINE Bank by Hana Bank. Terkait kendala yang kamu alami dapat menghubungi Call Hana 1-500-021 atau layanan email help@linebank.co.id. Terima kasih :)^DLS,2024-12-05 01:44:27,2.3.42
afb08707-3395-45b6-bef8-8639d04d80e4,HK,https://play-lh.googleusercontent.com/a-/ALV-UjU2jhIl6nSWteYvGZ8LkVdyvueN8DWv1ae2GTzuedZySsfpBdZV,"Sering login biometrik tiba2 ga aktif, server error, sistem sibuk.. Interface yg ditampilkan sangat minim, polos, kurang menarik (ga kayak bank digital tetangga2).. Aksesibilitas top up minim bgt, cuma ada top up pulsa, listrik, telepon. untuk sekelas 'bank digital' yg lahir kmarin sore sih mengecewakan, top up ewallet msih hrs via trf.. Gaada layanan live chat ataupun call via app.. masih harus telp manual.. Bank kekinian feel nya kayak pake aplikasi bank conv jadul yg baru blajar bikin app",1,0,,2021-09-11 09:44:53,"Hi Sobat LINE Bank, Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk pengecekan lebih lanjut, silakan informasikan kendala kamu melalui e-mail ke help@linebank.co.id ya :)",2021-09-13 04:33:27,
ed1c5c9a-c11a-418f-b1aa-595462d1e824,Fina Fadia,https://play-lh.googleusercontent.com/a-/ALV-UjV6zoZizq42NRqa4VSL7kAJPc4Rm0b28Sm1ORCPhG-8fHeF8zX6,"keyboard sering berubah tempat, sangat menyulitkan ketika memasukkan nomor kartu untuk aktivasi kartu debit, nomor di layar di sensor sehingga tidak bisa cek bagian angka mana yg salah, tolong bagaimana nih?",5,0,,2022-04-28 22:17:24,,,
8e24e129-6fdc-41c0-934b-dc0323797ddc,Ahmad Tarul,https://play-lh.googleusercontent.com/a-/ALV-UjXKYeDcaiVFaypeln_iV8Oj6KR1FhN347uD_RqE1UOMW_Kj-LBN,"Ini sih bank yang bagus banget, banyak manfaatnya deh pokoknya. Fiturnya lumayan lengkap, cuman aplikasinya lumayan besar ukurannya, jadi bikin penuh penyimpanan... Bagus lah pokoknya, semangat ya buat developer&semua pegawai terus tingkatin kualitas untuk menjadi yang luar biasa.",5,2,,2022-03-12 13:46:19,,,
27369ca6-f3dc-4689-951b-8ce8262b9395,Prisma Kepow,https://play-lh.googleusercontent.com/a/ACg8ocIWu2LGge6t5-sd8HwZRZXB4pIp5UIx8071tW31t9m-Xwnylw=mo,"Tolong di dengar ya, ganti tuh sistemnya!masa cuma karena pindah device/login di HP lain akun dan kartu debit di blokir, itu kan urusan nasabah mau login di HP manapun kenapa pake di blokir.kenapa pake sistem yang ngerugiin nasabah sih , akun saya ada uangnya loh.mana costumer servisnya bertele-tele dan kurang berpengalaman menangin keluhannya nasabah. Lama-lama gak percaya nih user sama bank ini.",1,0,,2024-08-20 16:01:35,Hi Sobat LINE Bank! Mohon maaf atas ketidaknyamanannya. Untuk melakukan pengecekan kendalanya silahkan menghubungi Call Hana 1-500-021 atau layanan email help@linebank.co.id agar dibantu pengecekan lebih lanjut ya :)^DLS,2024-09-11 11:20:23,
345acd0b-d3e0-4c66-a553-b25f69478f06,Irfan Fahrezi,https://play-lh.googleusercontent.com/a-/ALV-UjU9TlTPPoQ6fx0LzD4JchsZpqTG3Zlj7KnJ4euyHdi9cYyRPuUN,"Bisa lebih dikembangkan lagi masih ada beberapa bug dan juga tampilan bisa dibikin lebih menarik dan simple, saran untuk pembuatan kartu debitnya itu bisa ditambah notifikasi prosesnya udah sampe mana dan untuk pengirimanya tambahkan pakek pengiriman apa dan agar bisa dilacak sampe mana juga kartu debitnya, selebihnya sudah baik.",4,139,1.1.7,2021-11-10 11:40:27,,,1.1.7
a13558de-292a-49ae-b027-c11b958f02a8,Adinda Rezky Fauziah,https://play-lh.googleusercontent.com/a/ACg8ocKtznTV7mKI9AZUH3gdZ6PwE26Ix4LE5fEdVCEFRgr9yuFTgj4=mo,"Line bank sangat bagus dan membantu tapi sayang jika mau top up punya minimal 25, 50, dlm angka'' terabatar ddoang, udah di tentuin padahal misalnya kita mau top up 30 rb ya ga bisa:')",5,9,2.2.0,2022-06-01 05:07:44,,,2.2.0
42bacd0d-4bfa-42b4-a23a-dd70fe88bc4e,Naysilla Store,https://play-lh.googleusercontent.com/a/ACg8ocIaI4PDIIu2Wy6suB8ZyPrsbcX1qBjOo1_Mq8xFu2L5aeg_1g=mo,"Sudah 1 minggu lebih kartu atmku gak kunjung datang , untuk apknya sih bagus dan untuk tampilannya juga gak bosenin ya jadi saya suka sihh tpi kartu atm saya sudah 1 minggu lebih ini gak kunjung datang ke rumahh entah kenapa , apa karena dari line banknya atau emng dari expedisi nya ya saya tunggu aja kalau udh 2 minggu baru aku konsultasi ke line. Bank😁🔥",4,3,2.2.11,2022-08-31 03:34:29,,,2.2.11
c1aa715d-9981-47bc-b1c6-faefdcf1a0d7,Chealsea sisilia,https://play-lh.googleusercontent.com/a/ACg8ocL5qK7kcCRWH3KoTUMGJ-VJgzquX68WxiEpUIv9LlSKQXyf9g=mo,"Halo yg bilang ini bank Ecek2!! Kalian ga tau ya ini bank terkenal di korea selatan. Kalian kasih bintang 1 krna ga sabaran?? Sabar namanya jg yg daftar bukan 1 org. Ini bank kerjasama sama line n baru launching yg daftar bisa ribuan org. Sy jg buka rekening nunggu verifikasi jg kok , bisa sejaman standby dpn menu ""hubungkan"" saat mau Video Call dgn line bank. Akhirnya dpt antrian jg. Sabar di cek berkala aj. buat line bank prtahankan free adm. Dan jg perbaiki bugnya. Trimakasih line bank👍",5,0,,2021-06-22 23:03:46,,,
fdc6ddb7-ed08-4199-becb-4917dae71471,Amar Wahyudi,https://play-lh.googleusercontent.com/a-/ALV-UjVP-BWQBU71CU0i1GCs-dlhkcKCS8Rgk3PF7j1jgxeGWGxuhEU5,"Bank digital pilihan terbaik Saya, Aplikasinya Ringan tampilan sederhana,koneksi cepat walaupun jaringan provider sedang lemot, transaksi sangat cepat, gratis 100% tarik tunai,transfer, gratis biaya admin bulanan. Pokoknya Aplikasi terbaik menurut Saya",5,317,1.1.7,2021-11-24 11:34:50,"Hi Sobat LINE Bank, Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk pengecekan lebih lanjut, silakan informasikan kendala kamu melalui e-mail ke help@linebank.co.id ya :)",2021-09-27 03:40:25,1.1.7
8097d89d-e842-4348-b119-0d23fe5cc949,Gusti Anisha,https://play-lh.googleusercontent.com/a/ACg8ocJgjhBBm__LCX_q7lx9KUWRSojFvKMde0p8u_dt0Iu-6ncBKg=mo,Fiturnya sangat bagus namun sayang nya proses pencairan limit nya lambat alias lelet Maksimal 3hari kerja katanya dan paling cepet 1x24jam Tolong dong dipercepat proses pencairan limit pinjaman Quick nya,4,1,2.2.4,2022-07-15 09:28:43,,,2.2.4
b346194b-db9b-43cb-9a37-63656c3aed2c,ARIF YANTO SE,https://play-lh.googleusercontent.com/a-/ALV-UjUBkeE1ScNf1qyo4ALkKEHW6bXM7joG9P7Eys0muVW4-Akj7HtX,"Tolong hapus data saya, karena pengajuan penutupan akun selalu gagal & dipersulit dengan alasan ""pin transaksi tidak valid"" padahal pin sudah sesuai, jika kedepan terjadi hal yang tidak saya inginkan ulasan ini sebagian bukti saya akan laporkan & menuntut aplikasi ini, terimakasih.",1,0,,2023-11-25 12:41:14,,,
796595f3-3484-4a76-b65a-75ee75ab1bb4,THESSA,https://play-lh.googleusercontent.com/a-/ALV-UjXJRff30xcNExOY0UbIDP9oa-0rTR1kmAlLSVY9FnJwcmaF8ys,"Skr line bank jd ribet, krn ada kebijakan bru, ud ga bebas biaya apapun lg, efektif pertgl hr ini, tf kena 6.500, cek saldo kena 4.000, tarik tunai kena 7.500, bill payment kena 6.500 -_- trs katanya ud diinfo ke smua nasabah via email, sedangkan sy ga diinfo apa2 tuh, sy tau sndiri ketika sy mau tf, kecewa sy serius -_-",1,2,2.1.4,2022-04-11 07:01:35,"Hai Sobat LINE Bank! Untuk meningkatkan layanan dan terus memberikan inovasi terbaru agar mempermudah kegiatan ngebank #CaraLain kamu, maka LINE Bank melakukan pembaruan ketentuan limit bebas biaya transaksi. Namun, jangan khawatir LINE Bank memastikan pembaruan ini mencukupi kebutuhan transaksi setiap bulannya. Salam #CaraLain",2022-04-12 02:50:44,2.1.4
43af0624-c9c7-4aa1-847d-0d48c91c741a,Apud Mahpudin,https://play-lh.googleusercontent.com/a-/ALV-UjU5pF3GoZOR6F4Cmt6gFgsuix5WhdRZCyjV0DWdywoXSluGlGY,"Saran aja buat masuk pake keyboard bawaan donk biar enak , apa lagi kalo bisa login pake pola kaya yang lain biar lebih simpel , untuk kemanan kalo terdeteksi perpindahan perangkat tolong pake verifikasi wajah,",4,4,2.2.80,2024-05-24 14:06:14,,,2.2.80
07cdb60d-dff9-4a86-a90e-39db4d03c2b0,depri siregar,https://play-lh.googleusercontent.com/a-/ALV-UjU0nFBrsVNZtlwWI7BaTeWCvrT8a9bGZvrellqQJnVFram-HWdB,"Aplikasi nya sangat membantu dan mudah mendaftar nya dan juga banyak promo nya saya membeli token listrik tanpa biaya admin sama sekali dan juga untuk mendapatkan kartu debitnya sangat cepat, terima kasih Line bank semoga makin banyak promosi lainnya.",5,27,2.2.79,2024-02-24 16:07:14,,,2.2.79
c7f1054c-1909-48bd-ac50-2e423bb38398,Muhammad Iqbal,https://play-lh.googleusercontent.com/a-/ALV-UjWfM0KLiGolI2wWj68KoYL8_24t5slnnrdaCQDAjaQuLtS0l9ob,"Saat melakukan pembuatan akun dan sampai pada tahap verifikasi melalui video call, selalu aplikasi tiba-tiba keluar sendiri. Bagaimana mau bikin rekening kalo aplikasi saja masih busuk sedangkan saya tinggal ditempat yang jauh dari KCP Hana Bank manapun.",1,14,2.3.42,2024-12-03 07:44:42,Hi Sobat LINE Bank! Mohon maaf atas ketidaknyamanannya. Kami akan berusaha memberikan kemudahan dan kenyamanan bertransaksi di aplikasi LINE Bank by Hana Bank. Terkait kendala yang kamu alami dapat menghubungi Call Hana 1-500-021 atau layanan email help@linebank.co.id. Terima kasih :)^DLS,2024-12-04 05:08:18,2.3.42
27c88f5f-8b2e-4172-8a9c-32e7aae150ea,Aditia,https://play-lh.googleusercontent.com/a-/ALV-UjVu8ib6ZfOA5r9Zb4iBBod67AviDnLDHdhw_iLSziRxbigmGBBh,"Padahal cuma di line bank ada fitur gratis tarik tunai di semua atm, sekarang malah ilang. asli kecewa sih, mending kalo atm nya line bank dimana mana, lah ini semenjak saya daftar line bank sampe sekarang cuma sekali doang liat ada atm line bank, itu pun jaraknya puluhan kilo meter dari tempat saya tinggal",1,10,2.3.45,2025-01-09 13:44:52,"Hi Sobat LINE Bank! Mohon maaf atas ketidaknyamanannya, per tanggal 1 Desember 2024 tarik tunai di mesin ATM bank lain dikenakan biaya, namun kami meningkatkan layanan bebas biaya pada aplikasi LINE Bank by Hana Bank. Apabila memerlukan informasi lainnya silahkan dapat menghubungi layanan Call Hana 1-500-021 atau layanan email help@linebank.co.id.",2025-01-20 05:36:25,2.3.45
049f857e-d94a-48d4-ad81-8b0bae5c9bc4,Putri Meidinar,https://play-lh.googleusercontent.com/a-/ALV-UjUBoYKaWb5EgW-hvPpcxv98YpxjWUs2T-I7cXyiGQU1PCBDCek,"line bank responnya sangat lama. saya sudah email, sudah kirim pesan instagram, bahkan kemarin² saya sudah bertanya melalui ulasan play store tidak ada jawaban!. kartu atm saya belum bisa di aktifkan juga sampai sekarang, dan ada tulisan 'pengiriman di tunda' padahal atm nya sudah datang!",1,9,1.0.7,2021-09-02 23:50:09,"Hi Sobat LINE Bank, Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk pengecekan lebih lanjut, silakan informasikan kendala kamu melalui e-mail ke help@linebank.co.id ya :)",2021-09-03 09:51:17,1.0.7
1fc70ef2-50c3-4782-a923-125e7f29e1d1,Guruh Putra R,https://play-lh.googleusercontent.com/a-/ALV-UjU1ygoBqTiSrkgMNgjBJzoqCRMbfRJ4DYbVbp6Iyb2O3HYUOi5r,"Kok update an yang terbaru malah ada kuota buat bebas biaya? Saya pindah ke line bank karena enggak ada biaya admin, malah makin lama di kasih biaya admin, mana biayanya adminnya di bagi 3, transfer, cek saldo, tarik tunai, mohon di tiadakan kembali atau setidaknya kuota biaya di reset harian",2,1,,2022-04-11 04:05:28,"Hai Sobat LINE Bank! Untuk meningkatkan layanan dan terus memberikan inovasi terbaru agar mempermudah kegiatan ngebank #CaraLain kamu, maka LINE Bank melakukan pembaruan ketentuan limit bebas biaya transaksi. Namun, jangan khawatir LINE Bank memastikan pembaruan ini mencukupi kebutuhan transaksi setiap bulannya. Salam #CaraLain",2022-04-12 02:58:51,
4607fd6e-4c34-44c3-a6c5-8737275278bb,Rhudie Permana,https://play-lh.googleusercontent.com/a-/ALV-UjUbR3LfpF13hBCmdyUdXKa3pDWSDHp9QNbINh-OafMZXcDLcE1-,"Ini gimana sih, ATM tiba-tiba gak bisa di pakai transaksi, di telpon ke CS katanya di blokir dan harus buat ulang, padahal belum pernah salah input PIN setiap tarik uang. Di aplikasi statusnya juga masih aktif dan expired kartu ATM juga masih lama, mana suruh buat kartu ATM lagi dengan biaya 50k, tapi yg jadi masalahnya bukan itu sih, ini saya pakai ATM BT21 dan sekarang kalau mau terbitkan ulang sudah tidak ada.",1,7,2.3.37,2024-11-01 14:42:31,Hi Sobat LINE Bank! Mohon maaf atas ketidaknyamanannya. Mohon dibantu cek pada menu pengaturan aplikasi LINE Bank untuk diaktifkan transaksi luar negeri nya ya. Jika masih ada kendala silakan hubungi Call Hana 1-500-021 atau email help@linebank.co.id agar dibantu pengecekan lebih lanjut :) ^HF,2024-11-03 04:17:21,2.3.37
4254dd5b-2858-4ad3-ab11-45134c975271,Listia Ningsih,https://play-lh.googleusercontent.com/a-/ALV-UjUmbFiUt9kDiCy3zJE0gB94n1B1Wap6Lyw6TL0IRU7KUU3NJ7Tc,"kenapa setelah di-update untuk transaksi ke rekening lain, tarik tunai ke ATM lain dan cek saldonya pakai kuota? padahal fitur yang lama sudah bagus, setelah di-update jadi lebih buruk. terlebih lagi kuotanya hanya 25x perbulannya. padahal untuk Hana bank sendiri atmnya masih jarang ditemukan. sangat mengecewakan sekali fitur baru yang disediakan oleh Hana Bank",1,10,2.1.4,2022-04-12 06:06:20,"Hai Sobat LINE Bank! Untuk meningkatkan layanan dan terus memberikan inovasi terbaru agar mempermudah kegiatan ngebank #CaraLain kamu, maka LINE Bank melakukan pembaruan ketentuan limit bebas biaya transaksi. Namun, jangan khawatir LINE Bank memastikan pembaruan ini mencukupi kebutuhan transaksi setiap bulannya. Salam #CaraLain",2022-04-13 01:53:32,2.1.4
b458ab19-e159-4718-888f-e4aea2a9fc7d,Erik Eien,https://play-lh.googleusercontent.com/a-/ALV-UjVD_XbH9lc7KoRF-3Oa_Ct2fwCdRN7i3ukpQKzGLGIPNjN48X_S,Yeay! akhirnya saran ku di dengar ada Reksadana sekarang di line bank!😍😍😍 semoga kedepan nya ada tabungan valas jadi kalau ke luar negri ga ada nilai biaya konversi mata uang semangat terus maju terus line bank by Hana bank,4,0,2.3.93,2026-06-14 04:14:43,"Hi Sobat LINE Bank! Mohon maaf atas ketidaknyamanannya, per tanggal 1 Desember 2024 tarik tunai di mesin ATM bank lain dikenakan biaya, namun kami meningkatkan layanan Bebas Biaya pada aplikasi LINE Bank by Hana Bank. Apabila memerlukan informasi lainnya silahkan dapat menghubungi layanan Call Hana 1-500-021 atau layanan email help@linebank.co.id.",2025-02-13 01:34:22,2.3.93
e812ecab-0f5d-4719-82f1-2501656735ac,Fatikah Safira,https://play-lh.googleusercontent.com/a-/ALV-UjXv8WwuuOiMvajiBEdfu1nBCFJMkb1VZxCx6Lu7FYXopuLsSZ7RLA,"Saya baru ingin buat ini, tapi dari tanggal 25 Maret gagal terus ditahap 2, dengan masalah yang sama yaitu sistem sibuk. Padahal saya coba tengah malam dan pagi buta tetap saja sistem sibuk. *Kalau udah lancar dan berhasil, ku update bintang nya jadi 4/5, sementara bintang 2 dulu karena sistemnya masih sibuk terusss 🙏",2,48,2.0.3,2022-03-27 17:01:36,"Hi Sobat LINE Bank! Mohon maaf atas ketidaknyamanan yang dialami. Pastikan kamu memiliki jaringan yang baik dan lancar, untuk penggunaan aplikasi mohon dicoba kembali ya. Jika masalahnya masih terulang, silakan menginformasikan keluhan melalui email help@linebank.co.id tim akan membalas dalam jangka waktu 14 hari kerja ya. Salam #CaraLain",2022-04-06 01:50:19,2.0.3
7818bfd0-3430-4701-a790-60dc03e00665,Nokianto Sulchan,https://play-lh.googleusercontent.com/a-/ALV-UjVTVlEGrKn-qZRRc3meg3ZEszilVXASPOTSUDCZ1xJnD4WxantO,"Setelah terkendala buat rekening karena KTP yang katanya harus diupdate ke disdukcapil, namun aslinya bug dari aplikasi ini & bagi kalian yg terkendala telfon ke CS aja minta reset & bisa dicoba ulangi prosesnya mudah² an berhasil seperti saya",5,6,1.0.5,2021-06-11 12:24:32,"Hi Sobat LINE Bank,
Mohon maaf ya atas ketidaknyamanan yang kamu alami. Silakan beritahu kami detail kendala kamu melalui email ke help@linebank.co.id agar dapat dibantu untuk pengecekan oleh tim terkait ya kak :)",2021-06-10 08:04:19,1.0.5
3c6b8d77-193d-4d5a-ae49-7329cd3e8ade,ecнa мorғara,https://play-lh.googleusercontent.com/a-/ALV-UjXvOpq3ME3Zh1MKg98MGZQL17TEx34dg4W1h-Lz6aqRaExtuDTu,"Rating saya turunkan,karena makin di update ko makin jelek sih. Saya ga bisa bayar tagihan listrik,sy juga ga bisa topup shopeepay,ini gimana sih yaa ampun dulu sy puji-puji lho aplikasi ini karena sangat membantu dan efisien,kalo sekarang justru kebalikan nya😩",1,37,2.2.53,2023-09-27 13:17:47,"Hi Sobat LINE Bank! Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk kendala yang kamu alami, kamu bisa hubungi Call Hana di 1500021 atau email ke help@linebank.co.id ya Kak. :)
",2023-09-05 01:31:21,2.2.53
c3c45a6a-8a46-47c1-85f6-7513fa22f39f,Awa Ara,https://play-lh.googleusercontent.com/a-/ALV-UjVHdK2XfUmFfhe2i-tpEL7ynuv0ZayYG1KvPebgYGCre3BwUR4,"terhitung mulai hari ini tgl 09-05-2026 saya menguninstall apk line bank, dan tidak ada pinjaman apapun karna harus datang ke kantor cabang sedangkan kantor cabangnya jauh.",5,0,2.4.9,2026-05-09 01:09:05,,,2.4.9
917386b5-1b27-4b1c-b5d7-73b41a2cf46f,Ridwan Taufiqurohman,https://play-lh.googleusercontent.com/a/ACg8ocLBGrcQ0jPGshpHmCQs1Vr9tf7rNVDu8smYZ7QO07VzQLcpsw=mo,"Aplikasi nya bagus keren mantap terpercaya menabung di line bank pasti aman dan amanah menjaga data kalian, yang satu permasalahan nya. Kenapa sudah beberapa kali verifikasi wajah gagal Mulu apakah handphone saya kurang jernih, apakah kamera nya harus menggunakan Sony alpha A7 biar verifikasi nya berhasil. Mantap LINE BANK SUKSES TERUS",1,1,,2022-07-11 16:56:42,Hi Sobat LINE Bank! Mohon maaf atas ketidaknyamanan yang kamu alami. Silakan untuk dapat menginformasikan keluhan atas verifikasi wajah melalui email help@linebank.co.id Tim akan membalas dalam jangka waktu 14 hari kerja ya. Tim terkait akan membantu untuk mengecheknya ya kak. Salam #CaraLain,2022-07-12 05:03:50,
56da0b0b-598e-447b-befb-5773bfce95af,Risda Julianti s,https://play-lh.googleusercontent.com/a-/ALV-UjWT5bTxV3yw8jRsHKvqVihUf_9HF8_wsrsNrqnpBuQyf4qaNcEd,"Perbaiki dulu aplikasinya baru di luncurkan,udah 8 hari verifikasi wajah tidak bisa,baru mau buka rekening aja di persulit ,apalagi nantinya.verifikasi wajah berhasil ngisi alamat gagal terus,kalau emang gak niat bikin aplikasi mending gak usah aja,payah nih linebank",1,2,,2022-07-09 06:55:48,Hi Sobat LINE Bank! Mohon maaf atas ketidaknyamanan yang kamu alami. Silakan untuk dapat menginformasikan keluhan melalui email help@linebank.co.id Tim akan membalas dalam jangka waktu 14 hari kerja ya. Tim terkait akan membantu untuk mengecheknya ya kak. Salam #CaraLain,2022-07-12 05:00:40,
